CO_ESCOLA;NO_ESCOLA;CO_MUNICIPIO;NO_MUNICIPIO;DEPENDENCIA;LOCALIZACAO;FONTE_IDENTIFICACAO;QTD_REGISTROS;QTD_PARTICIPANTES_CN;MEDIA_CN;QTD_PARTICIPANTES_CH;MEDIA_CH;QTD_PARTICIPANTES_LC;MEDIA_LC;QTD_PARTICIPANTES_MT;MEDIA_MT;QTD_PRESENTES_REDACAO;QTD_REDACOES_SEM_PROBLEMAS;PERCENTUAL_REDACOES_SEM_PROBLEMAS;MEDIA_REDACAO_GERAL;MEDIA_REDACAO_SEM_PROBLEMAS;IN_AGUA_POTAVEL;IN_ENERGIA_REDE_PUBLICA;IN_ESGOTO_REDE_PUBLICA;IN_LIXO_SERVICO_COLETA;IN_BIBLIOTECA;IN_BIBLIOTECA_SALA_LEITURA;IN_LABORATORIO_CIENCIAS;IN_LABORATORIO_INFORMATICA;IN_QUADRA_ESPORTES;IN_REFEITORIO;IN_INTERNET;IN_INTERNET_ALUNOS;IN_INTERNET_APRENDIZAGEM;IN_BANDA_LARGA;QT_DESKTOP_ALUNO;QT_COMP_PORTATIL_ALUNO;QT_TABLET_ALUNO;IN_BANHEIRO_PNE;IN_SALA_ATENDIMENTO_ESPECIAL;IN_ACESSIBILIDADE_RAMPAS;IN_ACESSIBILIDADE_PISOS_TATEIS;IN_ACESSIBILIDADE_SINALIZACAO;IN_ACESSIBILIDADE_INEXISTENTE;QT_SALAS_UTILIZADAS;QT_SALAS_UTILIZA_CLIMATIZADAS;QT_SALAS_UTILIZADAS_ACESSIVEIS;TEM_BIBLIOTECA_OU_SALA_LEITURA;QTD_SERVICOS_BASICOS;PERCENTUAL_SERVICOS_BASICOS;QTD_ESPACOS_ESCOLARES;PERCENTUAL_ESPACOS_ESCOLARES;QTD_INFORMACOES_CONECTIVIDADE;QTD_RECURSOS_CONECTIVIDADE;PERCENTUAL_RECURSOS_CONECTIVIDADE;TOTAL_DISPOSITIVOS_ALUNOS;QTD_RECURSOS_ACESSIBILIDADE;PERCENTUAL_RECURSOS_ACESSIBILIDADE;PERCENTUAL_SALAS_CLIMATIZADAS;PERCENTUAL_SALAS_ACESSIVEIS
21289280;CENTRO EDUCA MAIS VICENTE GARRETO DE VASCONCELOS;2100808;Anapurus;2.0;1.0;CENSO_ESCOLAR_2025;25;17;447.98;17;465.22;17;474.54;17;435.24;17;16;94.12;548.24;582.5;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;10.0;8.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6.0;6.0;6.0;1.0;3.0;75.0;1.0;20.0;3;0.0;0.0;18.0;2.0;40.0;100.0;100.0
21289379;CENTRO EDUCA MAIS ALFREDO RODRIGUES LIMA;2100436;Alto Alegre do Maranhão;2.0;1.0;CENSO_ESCOLAR_2025;82;46;434.39;49;443.86;49;463.83;46;409.76;49;42;85.71;442.04;515.71;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;5.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;3.0;75.0;3.0;60.0;4;4.0;100.0;5.0;2.0;40.0;0.0;0.0
21290148;INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MA - IEMA PLENO SAO MATEUS;2111508;São Mateus do Maranhão;2.0;2.0;CENSO_ESCOLAR_2025;140;130;479.08;132;483.8;132;511.97;130;489.17;132;127;96.21;648.94;674.49;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;20.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;12.0;12.0;12.0;1.0;3.0;75.0;5.0;100.0;4;3.0;75.0;20.0;4.0;80.0;100.0;100.0
21291373;CENTRO DE ENSINO POETA CUNHA SANTOS;2111201;São José de Ribamar;2.0;1.0;CENSO_ESCOLAR_2025;192;145;456.47;152;455.4;152;486.66;145;433.48;152;140;92.11;507.76;551.29;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;2.0;33.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;4.0;100.0;2.0;40.0;4;3.0;75.0;35.0;1.0;20.0;0.0;0.0
21292051;CENTRO EDUCA MAIS QUILOMBOLA ROSALINO DE LIMA MARTINS;2104909;Guimarães;2.0;2.0;CENSO_ESCOLAR_2025;16;12;401.93;12;449.89;12;426.18;12;394.28;12;9;75.0;313.33;417.78;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;34.0;1.0;0.0;1.0;0.0;0.0;0.0;4.0;3.0;4.0;1.0;2.0;50.0;2.0;40.0;3;0.0;0.0;34.0;2.0;40.0;75.0;100.0
21296804;CENTRO DE ENSINO PROFESSORA MARIA ANITA OLIVEIRA NEPOMUCENO - ANEXO I - JACAREZINHO;2105476;Jenipapo dos Vieiras;2.0;2.0;CENSO_ESCOLAR_2025;12;8;463.39;8;476.8;8;513.92;8;457.15;8;8;100.0;657.5;657.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;50.0;0.0;0.0;3;0.0;0.0;0.0;1.0;20.0;0.0;0.0
21297002;CENTRO DE ENSINO PROFESSORA MARIA ANITA OLIVEIRA NEPOMUCENO - ANEXO IV - LAGOA DO COCO;2105476;Jenipapo dos Vieiras;2.0;2.0;CENSO_ESCOLAR_2025;13;5;471.44;5;470.32;5;492.56;5;426.52;5;4;80.0;352.0;440.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;2.0;50.0;0.0;0.0;3;0.0;0.0;0.0;1.0;20.0;0.0;0.0
21306605;CENTRO DE ENSINO DR JOAO LULA - ANEXO I - CAMPO GRANDE;2112209;Timon;2.0;2.0;CENSO_ESCOLAR_2025;47;12;432.08;12;418.55;12;441.45;12;423.03;12;9;75.0;333.33;444.44;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;11.0;11.0;11.0;0.0;3.0;75.0;0.0;0.0;3;0.0;0.0;0.0;1.0;20.0;100.0;100.0
21313202;CENTRO DE ENSINO DR HENRIQUE COUTO - ANEXO I - BAIXA GRANDE;2110609;São Bernardo;2.0;2.0;CENSO_ESCOLAR_2025;27;17;428.8;18;455.68;18;448.52;17;417.25;18;15;83.33;398.89;478.67;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;25.0;1.0;20.0;3;0.0;0.0;0.0;1.0;20.0;0.0;0.0
21313407;CENTRO DE ENSINO DEBORA CORREIA LIMA - ANEXO I - COQUEIRO;2110609;São Bernardo;2.0;2.0;CENSO_ESCOLAR_2025;20;19;433.44;19;443.63;19;478.47;19;417.48;19;17;89.47;527.37;589.41;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;2.0;50.0;0.0;0.0;4;1.0;25.0;0.0;0.0;0.0;0.0;0.0
21314004;CENTRO DE ENSINO FRANCISCO MACATRAO - ANEXO I - PALESTINA;2102101;Brejo;2.0;2.0;CENSO_ESCOLAR_2025;29;16;419.78;18;426.89;18;428.94;16;401.44;18;17;94.44;481.11;509.41;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;7.0;7.0;0.0;1.0;2.0;50.0;1.0;20.0;4;3.0;75.0;1.0;2.0;40.0;100.0;0.0
21314209;CENTRO DE ENSINO PAULO RAMOS - ANEXO IV - PORTO SANTO;2112407;Turiaçu;2.0;2.0;CENSO_ESCOLAR_2025;10;8;429.39;8;448.85;8;474.0;8;436.51;8;8;100.0;582.5;582.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;2.0;50.0;0.0;0.0;3;0.0;0.0;0.0;1.0;20.0;0.0;100.0
21315604;CENTRO DE ENSINO ESTER FLORA DE ARAUJO - ANEXO I - CAJAZEIRAS;2112605;Urbano Santos;2.0;1.0;CENSO_ESCOLAR_2025;47;16;397.07;19;421.38;19;400.65;16;387.83;19;11;57.89;269.47;465.45;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;2.0;50.0;0.0;0.0;4;2.0;50.0;2.0;1.0;20.0;0.0;0.0
21316201;CENTRO DE EDUCACAO QUILOMBOLA ANGELO DA CONCEICAO DA GUARDA;2112902;Vitória do Mearim;2.0;2.0;CENSO_ESCOLAR_2025;10;5;421.8;7;437.67;7;465.96;5;432.32;7;7;100.0;505.71;505.71;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;2.0;50.0;0.0;0.0;4;3.0;75.0;2.0;3.0;60.0;0.0;0.0
21316406;CENTRO DE ENSINO MARIA GRACIANA PINTO COSTA - ANEXO I - COQUE;2112902;Vitória do Mearim;2.0;2.0;CENSO_ESCOLAR_2025;17;9;437.11;9;428.09;9;472.22;9;392.84;9;4;44.44;224.44;505.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;7.0;0.0;0.0;0.0;3.0;75.0;0.0;0.0;4;3.0;75.0;0.0;0.0;0.0;0.0;0.0
21323224;CENTRO DE ENSINO DR JACKSON LAGO - ANEXO I - TRES FUROS;2109270;Presidente Sarney;2.0;2.0;CENSO_ESCOLAR_2025;59;35;425.68;38;446.4;38;440.54;35;407.32;38;29;76.32;353.16;462.76;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;8.0;8.0;0.0;1.0;3.0;75.0;2.0;40.0;4;1.0;25.0;0.0;2.0;40.0;100.0;0.0
21323240;CENTRO DE ENSINO TEREZINHA DE JESUS SILVA BORGES - ANEXO III TRES PALMEIRAS;2108256;Pedro do Rosário;2.0;2.0;CENSO_ESCOLAR_2025;12;1;411.7;1;363.0;1;369.1;1;559.3;1;0;0.0;0.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;11.0;6.0;0.0;0.0;1.0;25.0;1.0;20.0;4;2.0;50.0;0.0;1.0;20.0;54.55;0.0
21323267;CENTRO DE ENSINO PROFESSOR RUBEM ALMEIDA - ANEXO I - PARAISO;2108603;Pinheiro;2.0;2.0;CENSO_ESCOLAR_2025;13;8;430.45;8;437.62;8;406.02;8;374.98;8;7;87.5;390.0;445.71;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;50.0;0.0;0.0;3;0.0;0.0;0.0;1.0;20.0;0.0;0.0
21325235;CENTRO DE ENSINO PAULO RAMOS - ANEXO V - NOVA CAXIAS;2112407;Turiaçu;2.0;2.0;CENSO_ESCOLAR_2025;13;10;441.58;10;416.11;10;423.21;10;421.0;10;8;80.0;342.0;427.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;2.0;50.0;0.0;0.0;3;0.0;0.0;0.0;0.0;0.0;0.0;100.0
21326401;CENTRO EDUCA MAIS DEPUTADO REMY SOARES;2109106;Presidente Dutra;2.0;1.0;CENSO_ESCOLAR_2025;59;50;489.65;50;508.77;50;518.75;50;520.8;50;47;94.0;609.2;648.09;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;14.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;11.0;11.0;11.0;1.0;3.0;75.0;4.0;80.0;4;3.0;75.0;15.0;3.0;60.0;100.0;100.0
21326410;CENTRO EDUCA MAIS - VERIANO MORAES;2103802;Dom Pedro;2.0;1.0;CENSO_ESCOLAR_2025;40;16;431.58;16;452.3;16;411.21;16;399.29;16;12;75.0;387.5;516.67;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6.0;6.0;6.0;1.0;3.0;75.0;2.0;40.0;4;3.0;75.0;1.0;2.0;40.0;100.0;100.0
21326428;CENTRO DE ENSINO ALCIDES CESAR MENESES;2111748;Senador Alexandre Costa;2.0;1.0;CENSO_ESCOLAR_2025;115;82;440.36;82;443.64;82;451.58;82;414.37;82;72;87.8;439.76;500.83;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;6.0;6.0;0.0;1.0;3.0;75.0;2.0;40.0;4;2.0;50.0;0.0;3.0;60.0;100.0;0.0
21326606;CENTRO EDUCA MAIS VALNICE BERTOLDO LIMA CORDEIRO;2102754;Capinzal do Norte;2.0;1.0;CENSO_ESCOLAR_2025;79;61;455.83;67;453.39;67;489.04;61;452.51;67;53;79.1;460.6;582.26;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6.0;1.0;1.0;1.0;4.0;100.0;2.0;40.0;4;2.0;50.0;1.0;2.0;40.0;16.67;16.67
21327220;CENTRO DE ENSINO PAULO RAMOS - ANEXO III - COLONIA AMELIA;2112407;Turiaçu;2.0;2.0;CENSO_ESCOLAR_2025;10;6;419.42;7;422.09;7;440.79;6;385.37;7;5;71.43;300.0;420.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;2.0;50.0;0.0;0.0;3;0.0;0.0;0.0;0.0;0.0;0.0;100.0
21331693;CENTRO DE ENSINO LUSO ROCHA - ANEXO I - ALTO BONITO;2109502;Riachão;2.0;2.0;CENSO_ESCOLAR_2025;21;16;423.62;17;441.31;17;446.77;16;388.94;17;15;88.24;402.35;456.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;3.0;0.0;3.0;75.0;1.0;20.0;3;0.0;0.0;1.0;1.0;20.0;100.0;100.0
21333203;CENTRO DE ENSINO MARIA DO SOCORRO COELHO CABRAL - ANEXO I - EURICO BOGEA;2101400;Balsas;2.0;1.0;CENSO_ESCOLAR_2025;10;8;470.44;8;435.82;8;501.21;8;414.96;8;8;100.0;505.0;505.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;3.0;0.0;0.0;3.0;75.0;0.0;0.0;4;1.0;25.0;0.0;0.0;0.0;100.0;0.0
21333211;CENTRO DE ENSINO ANTONIO SIRLEY DE ARRUDA LIMA - ANEXO I - SIBIL;2104099;Formosa da Serra Negra;2.0;2.0;CENSO_ESCOLAR_2025;32;31;435.1;31;439.66;31;458.99;31;434.0;31;29;93.55;510.97;546.21;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;6.0;6.0;0.0;2.0;50.0;0.0;0.0;4;2.0;50.0;0.0;1.0;20.0;100.0;100.0
21333408;CENTRO DE ENSINO ANTONIO SIRLEY DE ARRUDA LIMA - ANEXO II - SOARA;2104099;Formosa da Serra Negra;2.0;2.0;CENSO_ESCOLAR_2025;21;12;440.23;15;440.83;15;434.55;12;452.12;15;11;73.33;393.33;536.36;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;6.0;6.0;0.0;2.0;50.0;1.0;20.0;4;2.0;50.0;1.0;1.0;20.0;100.0;100.0
21335214;CENTRO DE ENSINO ARLINDO FERREIRA DE LUCENA;2101608;Barra do Corda;2.0;1.0;CENSO_ESCOLAR_2025;87;68;461.67;72;466.64;72;486.57;68;446.04;72;63;87.5;543.06;620.63;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;5.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;6.0;6.0;1.0;1.0;3.0;75.0;4.0;80.0;4;3.0;75.0;6.0;3.0;60.0;100.0;16.67
21335419;CENTRO DE ENSINO JOSUE DINIZ ALVES;2109908;Santa Inês;2.0;1.0;CENSO_ESCOLAR_2025;121;102;468.16;106;474.98;106;502.58;102;444.1;106;96;90.57;570.75;630.21;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;7.0;7.0;0.0;1.0;4.0;100.0;4.0;80.0;4;3.0;75.0;7.0;0.0;0.0;100.0;0.0
21335605;CENTRO EDUCA MAIS JOSE MOTA AMARAL;2106904;Monção;2.0;1.0;CENSO_ESCOLAR_2025;70;46;451.36;49;474.14;49;493.49;46;451.21;49;47;95.92;554.69;578.3;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;5.0;10.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6.0;6.0;0.0;1.0;3.0;75.0;4.0;80.0;4;2.0;50.0;15.0;2.0;40.0;100.0;0.0
21335630;CENTRO EDUCA MAIS NEWTON SERRA;2102002;Bom Jardim;2.0;1.0;CENSO_ESCOLAR_2025;123;87;447.36;95;454.5;95;460.6;87;430.23;95;73;76.84;402.95;524.38;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;8.0;0.0;0.0;1.0;3.0;75.0;2.0;40.0;4;1.0;25.0;0.0;3.0;60.0;0.0;0.0
21335800;CENTRO DE ENSINO PROFESSOR RAFAEL BRAGA DE OLIVEIRA;2108702;Pio XII;2.0;1.0;CENSO_ESCOLAR_2025;79;57;445.68;63;449.07;63;458.76;57;420.25;63;48;76.19;399.05;523.75;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;6.0;6.0;6.0;0.0;3.0;75.0;2.0;40.0;4;4.0;100.0;2.0;3.0;60.0;100.0;100.0
21335818;CENTRO DE ENSINO ARDALIAO AMERICO PIRES - ANEXO I - SAO GONCALO;2101608;Barra do Corda;2.0;2.0;CENSO_ESCOLAR_2025;17;16;447.16;16;431.86;16;448.26;16;404.91;16;14;87.5;470.0;537.14;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;2.0;1.0;0.0;2.0;50.0;1.0;20.0;4;3.0;75.0;0.0;3.0;60.0;100.0;50.0
21335826;CENTRO DE ENSINO PROFESSOR GALENO EDGAR BRANDES - ANEXO IV - LEANDRO;2104081;Fernando Falcão;2.0;2.0;CENSO_ESCOLAR_2025;30;18;432.11;19;464.67;19;473.93;18;445.51;19;19;100.0;646.32;646.32;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;3.0;75.0;1.0;20.0;4;3.0;75.0;2.0;1.0;20.0;100.0;0.0
21335834;CENTRO DE ENSINO PARSONDAS DE CARVALHO - ANEXO I - BOA LEMBRANCA;2111805;Sítio Novo;2.0;2.0;CENSO_ESCOLAR_2025;25;20;454.9;20;451.73;20;476.69;20;419.56;20;20;100.0;516.0;516.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;12.0;0.0;12.0;0.0;3.0;75.0;0.0;0.0;4;1.0;25.0;0.0;1.0;20.0;0.0;100.0
21335842;CENTRO DE ENSINO ANTONIO FRANCISCO DOS REIS - ANEXO I - ALTO DO COCO;2104800;Grajaú;2.0;2.0;CENSO_ESCOLAR_2025;13;5;422.98;7;398.84;7;452.4;5;429.3;7;7;100.0;431.43;431.43;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;2.0;50.0;0.0;0.0;4;2.0;50.0;0.0;0.0;0.0;0.0;0.0
21336210;CENTRO DE ENSINO ANTONIO FRANCISCO DOS REIS - ANEXO III - SAMBAIBA;2104800;Grajaú;2.0;2.0;CENSO_ESCOLAR_2025;11;5;423.02;5;463.9;5;472.98;5;375.24;5;4;80.0;304.0;380.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0;2.0;50.0;0.0;0.0;4;2.0;50.0;0.0;0.0;0.0;0.0;0.0
21336237;CENTRO DE ENSINO ANTONIO FRANCISCO DOS REIS - ANEXO IV - ASSENTAMENTO VERA CRUZ;2104800;Grajaú;2.0;2.0;CENSO_ESCOLAR_2025;17;11;411.82;12;417.92;12;448.53;11;372.05;12;10;83.33;331.67;398.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;2.0;50.0;0.0;0.0;4;2.0;50.0;0.0;0.0;0.0;0.0;0.0
21336253;CENTRO DE ENSINO ANTONIO FRANCISCO DOS REIS - ANEXO II - FLORES;2104800;Grajaú;2.0;2.0;CENSO_ESCOLAR_2025;12;10;435.95;10;448.54;10;421.39;10;400.4;10;8;80.0;410.0;512.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;2.0;50.0;0.0;0.0;4;2.0;50.0;0.0;0.0;0.0;0.0;0.0
21336407;INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MA - IEMA PLENO BARRA DO CORDA;2101608;Barra do Corda;2.0;1.0;CENSO_ESCOLAR_2025;126;66;450.3;73;463.58;73;482.07;66;434.5;73;61;83.56;440.0;526.56;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;7.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;12.0;12.0;12.0;1.0;3.0;75.0;3.0;60.0;4;4.0;100.0;10.0;1.0;20.0;100.0;100.0
21336601;CE ANTONIO FRANCISCO DOS REIS - ANEXO MATOS ALEM;2104800;Grajaú;2.0;2.0;CENSO_ESCOLAR_2025;15;8;443.96;8;459.91;8;459.74;8;379.25;8;4;50.0;222.5;445.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;2.0;50.0;0.0;0.0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0
21336806;CENTRO DE ENSINO PROFESSORA MARIA LUIZA RODRIGUES DE SOUSA - ANEXO I - POVOADO CASSIMIRO;2102002;Bom Jardim;2.0;2.0;CENSO_ESCOLAR_2025;46;25;434.77;27;437.72;27;452.59;25;411.86;27;24;88.89;478.52;538.33;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;12.0;0.0;8.0;0.0;2.0;50.0;0.0;0.0;4;1.0;25.0;0.0;2.0;40.0;0.0;66.67
21337209;CENTRO EDUCA MAIS DEPUTADO JOSE RIBAMAR ELOUF;2112209;Timon;2.0;1.0;CENSO_ESCOLAR_2025;44;28;439.45;29;453.47;29;470.06;28;428.9;29;25;86.21;456.55;529.6;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;8.0;5.0;1.0;1.0;1.0;1.0;0.0;0.0;6.0;6.0;0.0;1.0;3.0;75.0;5.0;100.0;4;3.0;75.0;13.0;4.0;80.0;100.0;0.0
21337403;CENTRO DE ENSINO DR GETULIO VARGAS - ANEXO I - CASTELO;2106904;Monção;2.0;2.0;CENSO_ESCOLAR_2025;11;4;436.62;6;454.15;6;475.0;4;445.1;6;6;100.0;490.0;490.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;2.0;50.0;0.0;0.0;4;3.0;75.0;0.0;0.0;0.0;0.0;0.0
21339210;CENTRO DE ENSINO HUMBERTO DE CAMPOS - ANEXO II - ILHA DAS CANARIAS;2100907;Araioses;2.0;2.0;CENSO_ESCOLAR_2025;13;6;486.5;7;489.0;7;515.54;6;491.7;7;7;100.0;580.0;580.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;3.0;0.0;0.0;4.0;100.0;0.0;0.0;3;0.0;0.0;1.0;0.0;0.0;100.0;0.0
